Paintball Notificator;https://f-droid.org/en/packages/com.chaser.paintballnotificator/index.html;Simple app to let you know when all teams are ready;https://f-droid.org/repo/com.chaser.paintballnotificator_10201.apk;This version requires Android 7.0 or newer.;https://github.com/CryZo/PaintballNotificator;https://github.com/CryZo/PaintballNotificator/issues;1.2.1;view network connections <-> have full network access <-> control vibration <-> prevent phone from sleeping <-> com.chaser.paintballnotificator.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Timed Silence - Dont let your phone rattle you!;https://f-droid.org/en/packages/de.felixnuesse.timedsilence/index.html;An app that manages your phones volume It will mute your phone for you so that you never get disturbed when doing important thingsTimeCreate schedules for when your phone should be muted or loudCalendarLet your calendar manage the volume for you Depending on events your phone will be silentKeywordsIf you have specific events keywords will help you get the silence you needBluetoothWhen a bluetooth device connects your phone can react to itSanity CheckJust so that you dont miss anything important we have a checkup that you can use to verify your settings;https://f-droid.org/repo/de.felixnuesse.timedsilence_7.apk;This version requires Android 8.0 or newer.;https://github.com/newhinton/Timed-Silence;https://github.com/newhinton/Timed-Silence/issues;3.1.1;access approximate location only in the foreground <-> view network connections <-> access Do Not Disturb <-> view Wi-Fi connections <-> pair with Bluetooth devices <-> connect to paired Bluetooth devices <-> run foreground service <-> change your audio settings <-> show notifications <-> Read calendar events and details <-> read your contacts <-> run at startup <-> Schedule precisely timed actions <-> Schedule alarms or event reminders <-> control vibration <-> de.felixnuesse.timedsilence.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Fast N Fitness;https://f-droid.org/en/packages/com.easyfitness/index.html;Fast N Fitness allows you to track your workouts quickly and easily It ishighly customizable and supports cardio and power lifting workoutsYou can create as many machines as you want with the names you want Multiplegraphics will show your progress and your body evolutionDont leave the app to get your music a music player is integrated intothe app;https://f-droid.org/repo/com.easyfitness_67.apk;This version requires Android 12 or newer.;https://github.com/brodeurlv/fastnfitness;https://github.com/brodeurlv/fastnfitness/issues;0.20.6.2;android.permission.ACTION_HEADSET_PLUG <-> read the contents of your shared storage <-> Schedule precisely timed actions <-> control vibration <-> modify or delete the contents of your shared storage <-> com.easyfitness.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> com.health.openscale.READ_WRITE_DATA <-> com.health.openscale.light.READ_WRITE_DATA <-> com.health.openscale.pro.READ_WRITE_DATA <-> 
Pain Diary (PFA);https://f-droid.org/en/packages/org.secuso.privacyfriendlypaindiary/index.html;Privacy Friendly Pain Diary can help you track pain It allows you to make daily diary entries recording your condition and the intensity location nature and time of the pain you feel as well as the medication you take and additional notes Records of your pain can help health professionals gain an insight into the pain you are experiencingThe main view of the app is a calendar A new diary entry can be added and existing diary entries can be viewed by selecting a day in this calendar Diary entries can be exported to PDF You have to specify a period of time for which the entries are to be exported You also have the option to share that PDFPrivacy Friendly Pain Diary has a daily reminder function If enabled it displays a notification reminding you to make a diary entry if you have not made one yet You can set the time at which you want to be reminded in the settingsHow does Privacy Friendly Pain Diary differ from other similar apps1 Minimal permissionsPrivacy Friendly Pain Diary requires write access to your deviceas storage if you wish toexport your diary entries to PDF All other features do not require any permissions2 Protection of privacyUser data is not recorded nor sent to any third party The data you enter is only locallystored on your device3 No advertisements or tracking mechanismsPrivacy Friendly Pain Diary distinguishes itself from many other applications in the way that it does not include any advertisements or tracking mechanisms Advertisements can shorten battery life or consume mobile data while tracking mechanisms can compromise privacyPrivacy Friendly Pain Diary belongs to the group of Privacy Friendly Apps developed by the SECUSO research group at Karlsruhe Institue of Technology Privacy Friendly Apps are Android applications which are optimized regarding privacy Further information can be found here httpssecusoorgpfaYou can reach us viaTwitter  SECUSOResearch httpstwittercomsecusoresearchMastodon  SECUSOResearchbawA14social httpsxnbawjoasocialSECUSOResearchJob opening  httpssecusoaifbkiteduenglishJobOffers1557php;https://f-droid.org/repo/org.secuso.privacyfriendlypaindiary_6.apk;This version requires Android 5.0 or newer.;https://github.com/SecUSo/privacy-friendly-pain-diary;https://github.com/SecUSo/privacy-friendly-pain-diary/issues;1.3.2;show notifications <-> read the contents of your shared storage <-> run at startup <-> modify or delete the contents of your shared storage <-> org.secuso.privacyfriendlypaindiary.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
TimeR Machine;https://f-droid.org/en/packages/io.github.deweyreed.timer.other/index.html;TimeR Machine is a free interval timer for not just workout and exercise but also any situations you need to construct personalized multistage timer plans Its highly customizable and able to create almost whatever kind of timer you needSuitable for all kinds of activities including HIIT HighIntensity Interval Training workout Tabata workout Gym workout Run jog walk exercise Other sports workouts like cycling running stretching boxing MMA circuit training athome bodyweight training workouts cross fit weightlifting yogaThis app can serve as HIIT Timer Tabata Timer Gym Timer Sport Timer Round Timer Productivity Timer Continuous Timer Repeating Timer Custom Countdown Timer Interval Traning App Not just exercise this app can help you Cultivate a habit Complete daily routine Finish game loop Presentation Study Customize Reminders Music feedback Play any sound on your device as a reminder and pause other sounds to remind you Voice feedback backed by Texttospeech Let your phone speak anything you want3 Vibration feedback Pick different vibration pattern for different eventsa Fullscreen notificationa Stopwatch support for the indeterminate event Beep sound Halfway remindera Countdown seconds App notificationYou can Enjoy this free app with no intrusive Ads Create any number of timers for free Set timer names loops warmup and cooldown reminders Add groups as subtimers Let timers work in the background and show the current progress in a notification Start and control many timers at the same time View timers in a list and jump to another stage with a double tap Enter Picture In Picture mode and choose to show a floating window Create timer shortcuts to start them in one click from the launcher Customize action buttons that are shown on the timer screen Show a timing bar  Lock the screen while a timer is running Plus or minus time from current timer time Customize how much time to plus or minus Check activities records and history Schedule a timer to be run at a specific time Repeat a timer every week or every few days Back up your timers and settings Pick an app theme from 9 predefined themes  night mode or Use any color as your theme Automatically change to night mode Choose to play sound only in the headphones or globally Pause timers on phone calls Enjoy nice material design with animations Support for Tasker Automate etc;https://f-droid.org/repo/io.github.deweyreed.timer.other_7050000.apk;This version requires Android 6.0 or newer.;https://github.com/timer-machine/timer-machine-android;https://github.com/timer-machine/timer-machine-android/issues;7050000;view network connections <-> run foreground service <-> run foreground service with the type "specialUse" <-> show notifications <-> read the contents of your shared storage <-> read audio files from shared storage <-> read phone status and identity <-> run at startup <-> ask to ignore battery optimizations <-> Schedule precisely timed actions <-> This app can appear on top of other apps <-> Schedule alarms or event reminders <-> display notifications as full screen activities on a locked device <-> control vibration <-> prevent phone from sleeping <-> install shortcuts <-> io.github.deweyreed.timer.other.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
YacGuide;https://f-droid.org/en/packages/com.yacgroup.yacguide/index.html;Offline tool based on the data from httpwwwsandsteinkletterndeFeatures Offline access to climbing route information Personal tourbookThe development version contains regular snapshots which may leadto unexpected changes without notice;https://f-droid.org/repo/com.yacgroup.yacguide_8000.apk;This version requires Android 8.0 or newer.;https://github.com/yacgroup/yacguide;https://github.com/yacgroup/yacguide/issues;0.8.0;access approximate location only in the foreground <-> access precise location only in the foreground <-> view network connections <-> have full network access <-> reorder running apps <-> com.yacgroup.yacguide.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
FeelsApp;https://f-droid.org/en/packages/com.feels.feelingsApp.feels_app/index.html;FeelsApp is a diary and emotions logging app It lets you create simple notes and associate them with emotionsThe notes offers full encryption with SQLite database The app was designed for quick usability The notes are sorted based on dateThe app not only lets you create notes but also is capable of showing statistics of these notesEncryptionAbility to see statistics of the notesAbility to Encrypt the notes with or without a passwordColour coding for different emotions and feelingsAbility to rate your emotions from 2 to 10;https://f-droid.org/repo/com.feels.feelingsApp.feels_app_2.apk;This version requires Android 5.0 or newer.;https://github.com/seras42/feels_app;https://github.com/seras42/feels_app/issues;0.0.2;
Food-Tracker (PFA);https://f-droid.org/en/packages/org.secuso.privacyfriendlyfoodtracker/index.html;Privacy Friendly Food Tracker allows tracking your daily calorie consumptionTo do this you can enter all your consumed food and drink as well as its weightThe app will then calculate the total daily calorie consumption The app also allowsan analysis of calorie consumption over a larger timeframe such as weeksor monthsWhat functionality does this app include Personalization through the creation of your own products Calculation of the total calorie count for the day Creation of statistics and graphs that show total and average calorie intake over a week or a month Calendar overview to quickly show daily overviews Encryption of data on the device Online search to find products quickly and easilyThis app belongs to the group of Privacy Friendly Apps developedby the research group SECUSO at Karlsruhe Institute of Technology You can find more information at httpssecusoorgpfaThis food tracker does not collect any information about its users The databaseis encrypted to guarantee absolute privacy Also this app does not require any dangerous permissions from the user Only internet access is needed forthe search function Additionally this food tracker does not include anytracking or any advertisements at all This increases battery lifetime and reduces or eliminates data usage by this appPlease note that the online search requests information from the OpenFoodFactsdatabase This would theoretically allow the database to track a users nutritionalhabits For absolute privacy it is therefore recommended to not use the onlinesearch feature The request is not triggered until the search button is pressedThe app also works without an internet connectionYou can reach us viaTwitter  SECUSOResearch httpstwittercomsecusoresearchMastodon  SECUSOResearchbawA14social httpsxnbawjoasocialSECUSOResearchJob opening  httpssecusoaifbkiteduenglishJobOffers1557php;https://f-droid.org/repo/org.secuso.privacyfriendlyfoodtracker_6.apk;This version requires Android 5.0 or newer.;https://github.com/SecUSo/privacy-friendly-food-tracker;https://github.com/SecUSo/privacy-friendly-food-tracker/issues;1.2.1;view network connections <-> run foreground service <-> have full network access <-> run at startup <-> prevent phone from sleeping <-> 
MarschRide;https://f-droid.org/en/packages/de.box2code.marschride/index.html;A bikecomputer with BLEsensors a offline map and GPXRecordingRecord your location pulse speed and cadence to GPXFormatDrive without SIMCard with a predownloaded OSMMapUse your old device DeviceSupport down to KitKatExportet GPXFormat can be used in Relieve to make videos from it or you can share your favorite routes to others using various other online servicesNote BackgroundRecording when screen off does not work for the moment The screen will be kept on instead Will try to fix this with the next update;https://f-droid.org/repo/de.box2code.marschride_11.apk;This version requires Android 4.4 or newer.;https://bitbucket.org/bobbery/marschride/src/HEAD/;https://bitbucket.org/bobbery/marschride/jira;1.0.10;access location in the background <-> access approximate location only in the foreground <-> access precise location only in the foreground <-> pair with Bluetooth devices <-> access Bluetooth settings <-> android.permission.BLUETOOTH_PRIVILEGED <-> run foreground service <-> run foreground service with the type "location" <-> have full network access <-> read the contents of your shared storage <-> modify or delete the contents of your shared storage <-> de.box2code.marschride.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Mirror;https://f-droid.org/en/packages/com.polar.mirror/index.html;ABOUTThis application allows you to use your device as a mirror by streaming your frontal camera It is opensource free to use and does not require any extra permissions except cameraFEATURES Pause stream so you can better look on some aspects of yourself Material 3 design Convenient GUI Keeps screen on Fullscreen imageCREDITS App icon Mirror icons created by prettycons httpswwwflaticoncomfreeiconsmirror Poussinou and inson1 for metadata improvementsLICENSEThe app is licensed under GNU General Public License v30REPOSITORYThe source code of app may be found by linkhttpsgithubcomAndrewerrMirror;https://f-droid.org/repo/com.polar.mirror_4.apk;This version requires Android 8.0 or newer.;https://github.com/Andrewerr/Mirror;https://github.com/Andrewerr/Mirror/issues;1.2.0;take pictures and videos <-> com.polar.mirror.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Soothing Noise Player;https://f-droid.org/en/packages/ie.delilahsthings.soothingloop/index.html;Intended to be an android port of BlanketFeatures Play any combination of 15 calming noises on loop mixed at volumes of your chosing Import custom audio assets Save your favorite combinations and load them later Start default profile on launch optional Set a sleep timer and have all noises fade out after a delayBased on Blanket available on flathub;https://f-droid.org/repo/ie.delilahsthings.soothingloop_9.apk;This version requires Android 5.0 or newer.;https://github.com/ljmc2000/NoiseLooper;https://github.com/ljmc2000/NoiseLooper/issues;1.0.8;ie.delilahsthings.soothingloop.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
YacGuide Dev;https://f-droid.org/en/packages/com.yacgroup.yacguide.dev/index.html;Offline tool based on the data from httpwwwsandsteinkletterndeFeatures Offline access to climbing route information Personal tourbookThe development version contains regular snapshots which may leadto unexpected changes without notice;https://f-droid.org/repo/com.yacgroup.yacguide.dev_20240326.apk;This version requires Android 8.0 or newer.;https://github.com/yacgroup/yacguide;https://github.com/yacgroup/yacguide/issues;20240326;access approximate location only in the foreground <-> access precise location only in the foreground <-> view network connections <-> have full network access <-> reorder running apps <-> com.yacgroup.yacguide.dev.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Meditation;https://f-droid.org/en/packages/com.nyxkn.meditation/index.html;This is a meditation timer Minimalistic reliable and truly elegantFeatures Simple elegant and intuitive No distractions  only the essential features Beautiful assortment of bell and gong sounds Custom volume adjustment of the bell sounds Reliable countdown timer Premeditation delay Intermediate meditation intervals Free and opensource softwareDescriptionMeditation is a truly minimalistic countdown timer for meditation with a clean user interface and no clutter The minimalism of the app embodies meditations actual purposeA notable feature of the app is the ability to customize the volume of the notification bells independently of system volume This allows you to set a predefined volume so that the sounds will reliably play at the same loudness every time No more midmeditation worrying that you remembered to turn the volume upAnother important feature is for the timer to be as reliable as possible to ensure an accurate meditation time and prompt ending sound notificationThis is achieved by starting a foreground service and disabling battery optimizationReliability is of extreme importance to a meditation tool in order to eliminate all possible worries about the timer not behaving correctly Just press the button and start;https://f-droid.org/repo/com.nyxkn.meditation_1603.apk;This version requires Android 5.0 or newer.;https://github.com/nyxkn/meditation;https://github.com/nyxkn/meditation/issues;1.4.2;access Do Not Disturb <-> android.permission.BIND_NOTIFICATION_LISTENER_SERVICE <-> android.permission.BROADCAST_CLOSE_SYSTEM_DIALOGS <-> run foreground service <-> show notifications <-> ask to ignore battery optimizations <-> Schedule precisely timed actions <-> display notifications as full screen activities on a locked device <-> prevent phone from sleeping <-> com.nyxkn.meditation.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
drip. menstrual cycle and fertility tracking;https://f-droid.org/en/packages/com.drip/index.html;Menstrual cycle tracking can help you understand your body symptoms and gives you insights into your menstrual health Use drip for tracking your menstrual cycle and for fertility awareness Unlike other menstrual cycle tracking apps drip is opensource and leaves your data on your phone meaning you are in controlKey FeaturesaaTrack your bleeding fertility sex mood pain and more if you wantaaGraphs to analyse cycles and period duration as well as other symptomsaaGet notified about your next period and required temperature measurementsaaEasily import export and password protect your dataWhat makes drip specialaaYour data your choice Everything stays on your deviceaaNot another cute pink app drip is designed with gender inclusivity in mindaaYour body is not a black box drip is transparent in its calculations and encourages you to think for yourselfaaBased on science drip detects your fertility using the symptothermal methodaaTrack what you like Your period only or fertility symptoms and moreaaOpen source Contribute to the code the documentation translations and get involved with the communityaaNoncommercial drip doesnat sell your data no adsSPECIAL THANKS TOaaAll the condriputorsaaThe Prototype FundaaThe Feminist Tech FellowshipaaThe Mozilla FoundationaaThe Heart of Code;https://f-droid.org/repo/com.drip_33.apk;This version requires Android 5.0 or newer.;https://gitlab.com/bloodyhealth/drip;https://gitlab.com/bloodyhealth/drip/issues;1.2403.19;view network connections <-> run foreground service <-> show notifications <-> android.permission.READ_APP_BADGE <-> run at startup <-> Schedule precisely timed actions <-> Schedule alarms or event reminders <-> control vibration <-> prevent phone from sleeping <-> com.anddoes.launcher.permission.UPDATE_COUNT <-> com.htc.launcher.permission.READ_SETTINGS <-> com.htc.launcher.permission.UPDATE_SHORTCUT <-> com.huawei.android.launcher.permission.CHANGE_BADGE <-> com.huawei.android.launcher.permission.READ_SETTINGS <-> com.huawei.android.launcher.permission.WRITE_SETTINGS <-> com.majeur.launcher.permission.UPDATE_BADGE <-> com.oppo.launcher.permission.READ_SETTINGS <-> com.oppo.launcher.permission.WRITE_SETTINGS <-> com.sec.android.provider.badge.permission.READ <-> com.sec.android.provider.badge.permission.WRITE <-> com.sonyericsson.home.permission.BROADCAST_BADGE <-> com.sonymobile.home.permission.PROVIDER_INSERT_BADGE <-> me.everything.badger.permission.BADGE_COUNT_READ <-> me.everything.badger.permission.BADGE_COUNT_WRITE <-> 
Migraine Log;https://f-droid.org/en/packages/org.zerodogg.migraineLog/index.html;Migraine Log lets you easily log your migraine attacks or other headaches It is built to make it as easy as possible only requiring a date and the strength of the attack while allowing you to optionally add details like what medications you took and notes about the attack This lets you monitor your migraine and can assist you and your physician in finding the correct treatment for youThe user interface is built with migraine sufferers in mind and uses soft and dark colours so that you can use it during an attackMigraine Log respects your privacy and does not request network access so your information does not leave your device unless you explicitly use the export function in the app;https://f-droid.org/repo/org.zerodogg.migraineLog_756.apk;This version requires Android 4.4 or newer.;https://gitlab.com/zerodogg/org.zerodogg.migraineLog;https://gitlab.com/zerodogg/org.zerodogg.migraineLog/issues;0.11.2;read the contents of your shared storage <-> org.zerodogg.migraineLog.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
moreDays;https://f-droid.org/en/packages/de.wuapps.moredays/index.html;moreDays let you define your goals and steps to reach them on good and on strenuous days as well as reflect and remember each dayFeaturesIndividual goals individual activities to reach themJournaling with mood tracking and picture of the dayWeight tracking sleep tracking tracking any numbersTrophiesMany charts to analyze your progressOpensource  The source code is distributed under GNU GPLv3Your data on your phone only100 free and no ads and no registrationHabit apps focus on specific activities and how to establish to do them each day or n times each week However there are strenuous days and days were you feel less fit Often you start highly motivated and end up frustratedWith moreDays you focus on how you want to be goals eg fit or slim or smart or ecological or whatever is important for you Then you define how you want to reach each goal One day you are full of energy and may go on a long bike tour the next day you feel exhausted but may go for a walk and focus a bit more on another goal ie you define more than one way to reach each of your goals and hence ensure to be able to do a step towards your goals each dayIn addition you reflect your days take a picture of the day add notes including emojis and remember each day enjoy each dayFurthermore you may track your weight sleep quality or anything else you may measure Different charts help you to adapt and reflect your goals activities and scales;https://f-droid.org/repo/de.wuapps.moredays_23.apk;This version requires Android 8.0 or newer.;https://gitlab.com/wuapps/moredays;https://gitlab.com/wuapps/moredays/issues;1.0.23;show notifications <-> read the contents of your shared storage <-> read image files from shared storage <-> Schedule precisely timed actions <-> modify or delete the contents of your shared storage <-> de.wuapps.moredays.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
OpenMensa;https://f-droid.org/en/packages/de.uni_potsdam.hpi.openmensa/index.html;;https://f-droid.org/repo/de.uni_potsdam.hpi.openmensa_31.apk;This version requires Android 5.0 or newer.;https://github.com/domoritz/open-mensa-android;https://github.com/domoritz/open-mensa-android/issues;1.1.1;access approximate location only in the foreground <-> access precise location only in the foreground <-> view network connections <-> view Wi-Fi connections <-> run foreground service <-> have full network access <-> run at startup <-> prevent phone from sleeping <-> de.uni_potsdam.hpi.openmensa.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Grocy: Self-hosted Grocery Management;https://f-droid.org/en/packages/xyz.zedler.patrick.grocy/index.html;Grocy Android is an opensource Android client for grocy source code Grocy is a selfhosted groceries  household management solution for your homeGrocy Android uses grocys official API to provide you a beautiful interface on your phone with powerful barcode scanning and intuitive batch processing all what you need to efficiently manage your groceriesThis app requires a running selfhosted instance of the grocy server application It is a companion app therefore it cannot run standalone or manage products itself You can try and test all features using the demo option available on the login screenFeatures Stock overview Shopping lists with offline support Instore shopping mode big UI elements Fast barcode scanning OpenFoodFacts implementation Master data editing Dark mode No ads analytics or inapp purchasesContributionIf you run into a bug or miss a feature feel free to give feedback in the app send us an email or open an issue on GitHub Like the grocy project Grocy Android can be translated too Please go to our GitHub page for more informationCompatibilityGrocy Android requires at least Android 50 Lollipop on your device and grocy 300 on your server It is also possible to use the grocy Addon on a Hassio server Our inapp help explains how to do thatWed like to thank the developer of Grocy Bernd Bestel without whose great work this app would never have been possible;https://f-droid.org/repo/xyz.zedler.patrick.grocy_56.apk;This version requires Android 5.0 or newer.;https://github.com/patzly/grocy-android;https://github.com/patzly/grocy-android/issues;3.5.2;view network connections <-> take pictures and videos <-> run foreground service <-> have full network access <-> control Near Field Communication <-> show notifications <-> read the contents of your shared storage <-> run at startup <-> control vibration <-> prevent phone from sleeping <-> xyz.zedler.patrick.grocy.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
oRing - Reminder;https://f-droid.org/en/packages/com.lubenard.oring_reminder/index.html;This app remind you when you can take off your contraceptive method created for people using thermal contraceptionFeatures  Can predict when you can take your protection off  Import your spermograms into the app  Send a notification when you can take your protection off with quick replies   Save your datas into a local database  Dark theme  Import  Export your datas and settings into XML and CSV  Add as many pauses as you want in your session   Available in 2 languages FR and EN  Completely open source and always will beDatasDue to the sensitivity of the data and the fact this app is open source no datas is collected Everything remains on your phone;https://f-droid.org/repo/com.lubenard.oring_reminder_15.apk;This version requires Android 5.0 or newer.;https://github.com/lubenard/oRing_Reminder;https://github.com/lubenard/oRing_Reminder/issues;2.0.4;show notifications <-> read the contents of your shared storage <-> run at startup <-> Schedule precisely timed actions <-> modify or delete the contents of your shared storage <-> com.lubenard.oring_reminder.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Headi - Your headache diary;https://f-droid.org/en/packages/com.headi.app/index.html;Headi Headache Diary is a privacyfriendly app to log your headachesNo data is transferred to any cloud services All data is stored locally onlyHeadi also offers a simple analysis of the recorded data You can also export your logs as a CSV file for further analysis of the dataTo save your records you can also export your whole diary or just parts of it as a PDF;https://f-droid.org/repo/com.headi.app_1200.apk;This version requires Android 11 or newer.;https://github.com/MrReSc/Headi;https://github.com/MrReSc/Headi/issues;1.20.0;view network connections <-> run foreground service <-> run foreground service with the type "specialUse" <-> show notifications <-> run at startup <-> prevent phone from sleeping <-> com.headi.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
OpenFoodFacts;https://f-droid.org/en/packages/openfoodfacts.github.scrachx.openfood/index.html;Scan food products or their barcode to obtain data on ingredients additives allergens nutrition factsaThe app allows to view the 3000000 products already contained in the free and open database Open Food FactsMore importantly it also lets you easily be part of the solution contribute pictures and data for missing products team up with the Open Food Facts Artificial Intelligence by answering its blue questionsYou will get The NutriScore grade from A to E  Nutritional quality NOVA groups from 1 to 4  Avoid ultraprocessed foods Group 4 CO2 levels and EcoScore find the environmental impact of food Vegan vegetarian and palmoil detector Allergens labels bio gluten free vegan vegetarian halal kosher  traceability information packaging codes origins of ingredientsTo discover the Open Food Facts and Open Beauty Facts projects and help us open food and cosmeticsplease visit openfoodfactsorg where you can discover how to contribute;https://f-droid.org/repo/openfoodfacts.github.scrachx.openfood_1280.apk;This version requires Android 5.0 or newer.;https://github.com/openfoodfacts/smooth-app;https://github.com/openfoodfacts/smooth-app/issues;1280;view network connections <-> take pictures and videos <-> have full network access <-> openfoodfacts.github.scrachx.openfood.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
NiDeau;https://f-droid.org/en/packages/com.gitlab.schaerphix_tool_nideau.nideau/index.html;NiDeau is an Android app for displaying the water temperatures around Nidau a village in Switzerland It displays the temperatures of the waters of Lake of Biel Aare Zihl and Nidau swimming pool;https://f-droid.org/repo/com.gitlab.schaerphix_tool_nideau.nideau_2.apk;This version requires Android 5.0 or newer.;https://gitlab.com/schaerphix_tool/NiDeau;https://gitlab.com/schaerphix_tool/NiDeau/-/issues;2;have full network access <-> 
Nextcloud Cookbook;https://f-droid.org/en/packages/de.micmun.android.nextcloudcookbook/index.html;This app is a viewer for recipes in Nextcloud AppThe synchronisation can be done direct with nextloud or with the local storageSynchronize directly works with Single Sign On SSO per nextcloud clientThe local storage can synchronized in other ways there is no dependency to a clientFirst stepsAfter first installation or with the current update from 2xx to 300 it shows the login screenIf the nextcloud client is installed and you want to synchronize direct with the nextcloud server you can usethe login button to show a list of accounts and you choose the account to loginThen the app will download the recipes with the REST apiIf you want to synchronize with the local storage you can skip the login Skip for local storageAfter that you have to choose the recipe directory in the settings and permit accessIn the app All categories is the main view there the app is loading the recipes from the choosen directoryWhen using the Nextcloud Android client you find the directory on your storage under Androidmediacomnextcloudclientnextcloudyour accountfolderYou also can choose the theme in the settingsAfter that the start view has a list of recipes and you select a recipe to view the detailsIMPORTANT With direct pick of the nextcloud folder there will no images shown and the uri cant be stored right Perhaps at next app start no recipes can be loadedTherefore it is better to use the above mentioned path on the SD card see First steps;https://f-droid.org/repo/de.micmun.android.nextcloudcookbook_302.apk;This version requires Android 8.0 or newer.;https://codeberg.org/MicMun/nextcloud-cookbook;https://codeberg.org/MicMun/nextcloud-cookbook/issues;3.0.2;view network connections <-> view Wi-Fi connections <-> run foreground service <-> run foreground service with the type "dataSync" <-> run foreground service with the type "specialUse" <-> find accounts on the device <-> have full network access <-> show notifications <-> read the contents of your shared storage <-> run at startup <-> Schedule precisely timed actions <-> control vibration <-> modify or delete the contents of your shared storage <-> de.micmun.android.nextcloudcookbook.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Energize;https://f-droid.org/en/packages/com.flasskamp.energize/index.html;Track your meals including calories macro and micronutrientsUse several databases Open Food Facts USDA and Swiss Food Composition Database or create custom foodSearch meals by product name or just scan the EAN codeGet meal suggestions based on your last tracked mealsSet targets for macro and micronutrients including calculating them based on your personal detailsSee your daily nutrition detailsCreate an encrypted backup with WebDAV and restore it;https://f-droid.org/repo/com.flasskamp.energize_20.apk;This version requires Android 5.0 or newer.;https://codeberg.org/epinez/Energize/;https://codeberg.org/epinez/Energize/issues;0.8.0;take pictures and videos <-> have full network access <-> 
Oblique Strategies;https://f-droid.org/en/packages/garden.lina.oblique_strategies/index.html;A deck of cardsOver one hundred worthwhile dilemmasInsights into creative processesGnomic challenges constraints and questions for you to interpretFirst published by Brian Eno and Peter Schmidt in 1975 Oblique Strategies is a tool for working past creative blocks and reorienting or disorienting thought processesThis app presents you with a single strategy card at a time Swipe to reveal the next card Use the back button to bring previous cards back Create recurring notifications Favorites cards to change how frequently they occur;https://f-droid.org/repo/garden.lina.oblique_strategies_2.apk;This version requires Android 4.4 or newer.;https://github.com/hobgoblina/oblique-strategies;https://github.com/hobgoblina/oblique-strategies/issues;0.1.1;view network connections <-> run foreground service <-> show notifications <-> run at startup <-> Schedule precisely timed actions <-> Schedule alarms or event reminders <-> control vibration <-> prevent phone from sleeping <-> 
Cb_app: Client for using CommonBooking websites;https://f-droid.org/en/packages/com.theripper.cb_app/index.html;cbappCbapp is a Flutter based App that provides Access to CommonsBooking driven Sites  It provides an alternative User Interface as a local running App for different Operating SystemsPrerequisitsFor read access the site must have the CommonsAPI enabledFor write access login and booking the companion Plugin cbappapi has to be installedFunctionsWith CommonsAPI enabledView available Stations in a Map and List ViewShow Location informationShow Item InformationView availability of items in Calendar ViewCaching of information for offline viewWith companion Plugin cbappapiLogin as UserMake BookingsList current and future privae bookingsManage current and future private bookings;https://f-droid.org/repo/com.theripper.cb_app_1.apk;This version requires Android 4.4 or newer.;https://github.com/printpagestopdf/cb_app;https://github.com/printpagestopdf/cb_app/issues;1.0.0;access approximate location only in the foreground <-> access precise location only in the foreground <-> view network connections <-> have full network access <-> com.theripper.cb_app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Interval Timer;https://f-droid.org/en/packages/dev.randombits.intervaltimer/index.html;An interval timer designed for HIIT workouts Set your active and rest time and hit go Simple and easytouse;https://f-droid.org/repo/dev.randombits.intervaltimer_8.apk;This version requires Android 7.0 or newer.;https://github.com/randombits-dev/interval-timer;https://github.com/randombits-dev/interval-timer/issues;1.0.8;dev.randombits.intervaltimer.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
